element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
C,5,"=""260.138""","=""2.228e+09""","=""2.260e-02""",AA,"=""(304.4034097)""","=""(352.0643)""","=""1s.2p""","=""3P*""","=""1""","=""1s.3s""","=""3S""","=""1""",,
C,5,"=""260.147""","=""7.426e+08""","=""2.260e-02""",AA,"=""(304.4049606)""","=""(352.0643)""","=""1s.2p""","=""3P*""","=""0""","=""1s.3s""","=""3S""","=""1""",,
C,5,"=""260.230""","=""3.710e+09""","=""2.260e-02""",AA,"=""(304.4202464)""","=""(352.0643)""","=""1s.2p""","=""3P*""","=""2""","=""1s.3s""","=""3S""","=""1""",,
C,4,"=""262.547""","=""2.57e+08""","=""2.66e-03""",B,"=""7.99500""","=""55.21866""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.5s""","=""2S""","=""1/2""",,
C,4,"=""262.621""","=""5.15e+08""","=""2.66e-03""",B,"=""8.00835""","=""55.21866""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.5s""","=""2S""","=""1/2""",,
C,5,"=""267.269""","=""3.947e+10""","=""7.045e-01""",AA,"=""(307.9024628)""","=""(354.29174)""","=""1s.2p""","=""1P*""","=""1""","=""1s.3d""","=""1D""","=""2""",,
C,3,"=""270.324""","=""2.36e+08""","=""7.76e-03""",C+,"=""0.000000""","=""45.8650""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.8p""","=""1P*""","=""1""",,
C,5,"=""271.907""","=""5.699e+09""","=""2.105e-02""",AA,"=""(307.9024628)""","=""(353.5004)""","=""1s.2p""","=""1P*""","=""1""","=""1s.3s""","=""1S""","=""0""",,
C,3,"=""274.051""","=""3.35e+08""","=""1.13e-02""",B,"=""0.000000""","=""45.2413""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.7p""","=""1P*""","=""1""",,
C,3,"=""280.026""","=""4.67e+08""","=""1.65e-02""",B,"=""0.000000""","=""44.275957""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.6p""","=""1P*""","=""1""",,
C,3,"=""288.423""","=""8.73e+07""","=""3.27e-03""",C,"=""0.000000""","=""42.986900""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.(2P*).3d""","=""1P*""","=""1""",,
C,4,"=""289.141""","=""4.90e+09""","=""1.23e-01""",A,"=""7.99500""","=""50.87519""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.4d""","=""2D""","=""3/2""",,
C,4,"=""289.228""","=""5.87e+09""","=""1.10e-01""",A,"=""8.00835""","=""50.87569""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""5/2""",,
C,4,"=""289.231""","=""9.78e+08""","=""1.23e-02""",A,"=""8.00835""","=""50.87519""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4d""","=""2D""","=""3/2""",,
C,3,"=""291.326""","=""1.18e+09""","=""4.50e-02""",B,"=""0.000000""","=""42.558572""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.5p""","=""1P*""","=""1""",,
C,4,"=""296.856""","=""5.32e+08""","=""7.03e-03""",A,"=""7.99500""","=""49.76082""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.4s""","=""2S""","=""1/2""",,
C,4,"=""296.951""","=""1.06e+09""","=""7.01e-03""",A,"=""8.00835""","=""49.76082""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.4s""","=""2S""","=""1/2""",,
C,6,"=""303.5874014""","=""2.0315e+09""","=""5.6141e-02""",AA,"=""(435.54680078)""","=""(476.38650555)""","=""3p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",,
C,6,"=""303.5945483""","=""1.2385e+09""","=""3.4227e-02""",AA,"=""(435.54776594)""","=""(476.386509299)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",,
C,6,"=""303.6026843""","=""2.1950e+08""","=""3.0333e-03""",AA,"=""(435.54680078)""","=""(476.38444973)""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",,
C,6,"=""303.6107616""","=""1.2400e+09""","=""1.7136e-02""",AA,"=""(435.54776594)""","=""(476.384328443)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",,
C,6,"=""303.71155477""","=""2.5995e+09""","=""5.3921e-02""",AA,"=""(435.564220644)""","=""(476.387230664)""","=""3d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",,
C,6,"=""303.7117614""","=""2.4363e+09""","=""5.0536e-02""",AA,"=""(435.56424974)""","=""(476.38723199)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",,
C,6,"=""303.71692161""","=""1.0155e+07""","=""1.4043e-04""",AA,"=""(435.564220644)""","=""(476.386509299)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",,
C,6,"=""303.7171659""","=""4.0601e+08""","=""5.6149e-03""",AA,"=""(435.56424974)""","=""(476.38650555)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",,
C,6,"=""303.7324620""","=""4.4043e+08""","=""3.0457e-03""",AA,"=""(435.56424974)""","=""(476.38444973)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",,
C,6,"=""303.73314800""","=""1.0209e+08""","=""7.0596e-04""",AA,"=""(435.564220644)""","=""(476.384328443)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",,
C,6,"=""303.75209266""","=""2.7840e+09""","=""5.1345e-02""",AA,"=""(435.570031917)""","=""(476.387593813)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",,
C,6,"=""303.75479514""","=""1.8552e+08""","=""2.5663e-03""",AA,"=""(435.570031917)""","=""(476.387230664)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",,
C,6,"=""303.76016351""","=""9.1535e+07""","=""8.4414e-04""",AA,"=""(435.570031917)""","=""(476.386509299)""","=""3d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",,
C,3,"=""310.170""","=""6.56e+08""","=""2.84e-02""",B,"=""0.000000""","=""39.973026""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.4p""","=""1P*""","=""1""",,
C,4,"=""312.420""","=""4.63e+09""","=""1.36e-01""",A,"=""0.00000""","=""39.68507""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""3/2""",,
C,4,"=""312.451""","=""4.63e+09""","=""6.78e-02""",A,"=""0.00000""","=""39.68116""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""1/2""",,
C,3,"=""314.335""","=""2.31e+08""","=""1.03e-02""",B,"=""6.492688""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.8d""","=""3D""","=""1""",,
C,3,"=""314.358""","=""3.11e+08""","=""7.68e-03""",B,"=""6.495625""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.8d""","=""3D""","=""2""",,
C,3,"=""314.358""","=""1.73e+08""","=""2.56e-03""",C+,"=""6.495625""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.8d""","=""3D""","=""1""",,
C,3,"=""314.414""","=""4.15e+08""","=""8.61e-03""",B,"=""6.502613""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""3""",,
C,3,"=""314.414""","=""1.04e+08""","=""1.54e-03""",C+,"=""6.502613""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""2""",,
C,3,"=""314.414""","=""1.15e+07""","=""1.02e-04""",D,"=""6.502613""","=""45.9360""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""1""",,
C,3,"=""319.213""","=""3.48e+08""","=""1.59e-02""",B,"=""6.492688""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.7d""","=""3D""","=""1""",,
C,3,"=""319.237""","=""4.70e+08""","=""1.20e-02""",B,"=""6.495625""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7d""","=""3D""","=""2""",,
C,3,"=""319.237""","=""2.61e+08""","=""3.99e-03""",B,"=""6.495625""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7d""","=""3D""","=""1""",,
C,3,"=""319.294""","=""6.26e+08""","=""1.34e-02""",B,"=""6.502613""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""3""",,
C,3,"=""319.294""","=""1.56e+08""","=""2.38e-03""",B,"=""6.502613""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""2""",,
C,3,"=""319.294""","=""1.74e+07""","=""1.60e-04""",D,"=""6.502613""","=""45.3333""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""1""",,
C,3,"=""321.289""","=""2.22e+07""","=""1.03e-03""",C,"=""6.492688""","=""45.0823""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.7s""","=""3S""","=""1""",,
C,3,"=""321.314""","=""6.65e+07""","=""1.03e-03""",C,"=""6.495625""","=""45.0823""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7s""","=""3S""","=""1""",,
C,3,"=""321.372""","=""1.11e+08""","=""1.03e-03""",C+,"=""6.502613""","=""45.0823""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7s""","=""3S""","=""1""",,
C,3,"=""322.574""","=""9.66e+08""","=""4.52e-02""",B,"=""0.000000""","=""38.435885""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2p.(2P*).3s""","=""1P*""","=""1""",,
C,3,"=""327.784""","=""4.87e+08""","=""7.84e-03""",B,"=""12.690036""","=""50.5150""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.(2P*).5p""","=""1P""","=""1""",,
C,3,"=""330.588""","=""3.18e+07""","=""1.56e-03""",C,"=""6.492688""","=""43.996788""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.6s""","=""3S""","=""1""",,
C,3,"=""330.614""","=""9.53e+07""","=""1.56e-03""",C+,"=""6.495625""","=""43.996788""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.6s""","=""3S""","=""1""",,
C,3,"=""330.676""","=""1.59e+08""","=""1.56e-03""",C+,"=""6.502613""","=""43.996788""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6s""","=""3S""","=""1""",,
C,3,"=""341.146""","=""9.88e+08""","=""5.17e-02""",B,"=""6.492688""","=""42.836115""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.5d""","=""3D""","=""1""",,
C,3,"=""341.174""","=""1.33e+09""","=""3.87e-02""",B,"=""6.495625""","=""42.836134""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""2""",,
C,3,"=""341.174""","=""7.41e+08""","=""1.29e-02""",B,"=""6.495625""","=""42.836115""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""1""",,
C,3,"=""341.239""","=""1.78e+09""","=""4.35e-02""",B,"=""6.502613""","=""42.836187""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""3""",,
C,3,"=""341.239""","=""4.44e+08""","=""7.75e-03""",B,"=""6.502613""","=""42.836134""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""2""",,
C,3,"=""341.239""","=""4.94e+07""","=""5.17e-04""",C,"=""6.502613""","=""42.836115""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""1""",,
C,2,"=""346.27""","=""1.4e+07""","=""5.0e-04""",D+,"=""0.0000000000""","=""35.805""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(1P*).7p""","=""2D""","=""3/2""",,
C,2,"=""346.35""","=""1.7e+07""","=""4.5e-04""",D+,"=""0.007859989""","=""35.805""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).7p""","=""2D""","=""5/2""",,
C,2,"=""346.35""","=""2.8e+06""","=""5.0e-05""",D+,"=""0.007859989""","=""35.805""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).7p""","=""2D""","=""3/2""",,
C,3,"=""347.744""","=""3.57e+07""","=""1.94e-03""",C,"=""6.492688""","=""42.146534""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.5s""","=""3S""","=""1""",,
C,3,"=""347.773""","=""1.07e+08""","=""1.94e-03""",C+,"=""6.495625""","=""42.146534""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5s""","=""3S""","=""1""",,
C,3,"=""347.841""","=""1.78e+08""","=""1.94e-03""",B,"=""6.502613""","=""42.146534""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5s""","=""3S""","=""1""",,
C,2,"=""348.82""","=""1.4e+07""","=""5.0e-04""",D+,"=""0.0000000000""","=""35.544""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(3P).3d""","=""2D""","=""3/2""",,
C,2,"=""348.87""","=""1.6e+07""","=""4.5e-04""",D+,"=""0.007859989""","=""35.546""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).3d""","=""2D""","=""5/2""",,
C,2,"=""348.90""","=""2.7e+06""","=""5.0e-05""",D+,"=""0.007859989""","=""35.544""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).3d""","=""2D""","=""3/2""",,
C,2,"=""350.78""","=""2.3e+07""","=""8.e-04""",D+,"=""0.0000000000""","=""35.345""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(1P*).6p""","=""2D""","=""3/2""",,
C,2,"=""350.86""","=""2.7e+07""","=""7.5e-04""",D+,"=""0.007859989""","=""35.345""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).6p""","=""2D""","=""5/2""",,
C,2,"=""350.86""","=""4.5e+06""","=""8.3e-05""",D+,"=""0.007859989""","=""35.345""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).6p""","=""2D""","=""3/2""",,
C,2,"=""354.86""","=""1.8e+07""","=""3.3e-04""",D+,"=""0.0000000000""","=""34.939""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(3P).3d""","=""2P""","=""1/2""",,
C,2,"=""354.91""","=""4.4e+06""","=""1.7e-04""",D+,"=""0.0000000000""","=""34.934""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(3P).3d""","=""2P""","=""3/2""",,
C,2,"=""354.94""","=""9.e+06""","=""8.e-05""",D+,"=""0.007859989""","=""34.939""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).3d""","=""2P""","=""1/2""",,
C,2,"=""354.99""","=""2.2e+07""","=""4.2e-04""",D+,"=""0.007859989""","=""34.934""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(3P).3d""","=""2P""","=""3/2""",,
C,6,"=""355.7400238""","=""3.6685e+09""","=""1.3920e-01""",AA,"=""(435.54680078)""","=""(470.39927454)""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",,
C,6,"=""355.749810""","=""2.1233e+09""","=""8.0573e-02""",AA,"=""(435.54776594)""","=""(470.399280950)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",,
C,6,"=""355.7762913""","=""3.9157e+08""","=""7.4305e-03""",AA,"=""(435.54680078)""","=""(470.39572171)""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",,
C,6,"=""355.788283""","=""2.1264e+09""","=""4.0354e-02""",AA,"=""(435.54776594)""","=""(470.39551229)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",,
C,6,"=""355.9051158""","=""5.5015e+09""","=""1.5671e-01""",AA,"=""(435.564220644)""","=""(470.40052755)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",,
C,6,"=""355.9053897""","=""4.4000e+09""","=""1.2533e-01""",AA,"=""(435.56424974)""","=""(470.40052983)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",,
C,6,"=""355.9178521""","=""1.9407e+07""","=""3.6856e-04""",AA,"=""(435.564220644)""","=""(470.399280950)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",,
C,6,"=""355.9182149""","=""7.3336e+08""","=""1.3928e-02""",AA,"=""(435.56424974)""","=""(470.39927454)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",,
C,6,"=""355.9545187""","=""7.8575e+08""","=""7.4628e-03""",AA,"=""(435.56424974)""","=""(470.39572171)""","=""3p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",,
C,6,"=""355.9563616""","=""1.9511e+08""","=""1.8531e-03""",AA,"=""(435.564220644)""","=""(470.39551229)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",,
C,6,"=""355.9580835""","=""5.8923e+09""","=""1.4924e-01""",AA,"=""(435.570031917)""","=""(470.40115507)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",,
C,6,"=""355.9644966""","=""3.9271e+08""","=""7.4601e-03""",AA,"=""(435.570031917)""","=""(470.40052755)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",,
C,6,"=""355.9772372""","=""1.7494e+08""","=""2.2156e-03""",AA,"=""(435.570031917)""","=""(470.399280950)""","=""3d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",,
C,3,"=""358.740""","=""9.60e+08""","=""1.85e-02""",B,"=""12.690036""","=""47.25105""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.(2P*).4p""","=""1P""","=""1""",,
C,2,"=""359.53""","=""1.7e+07""","=""6.7e-04""",D+,"=""0.0000000000""","=""34.485""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(1P*).5p""","=""2D""","=""3/2""",,
C,2,"=""359.61""","=""2.1e+07""","=""6.0e-04""",D+,"=""0.007859989""","=""34.485""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).5p""","=""2D""","=""5/2""",,
C,2,"=""359.61""","=""3.4e+06""","=""6.7e-05""",D+,"=""0.007859989""","=""34.485""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(1P*).5p""","=""2D""","=""3/2""",,
C,3,"=""360.552""","=""3.09e+08""","=""1.00e-02""",B,"=""6.495625""","=""40.882992""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3P""","=""2""",,
C,3,"=""360.569""","=""4.12e+08""","=""2.41e-02""",B,"=""6.492688""","=""40.878392""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""",,
C,3,"=""360.600""","=""3.09e+08""","=""6.02e-03""",B,"=""6.495625""","=""40.878392""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""",,
C,3,"=""360.625""","=""9.27e+08""","=""1.81e-02""",B,"=""6.502613""","=""40.882992""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*).3p""","=""3P""","=""2""",,
C,3,"=""360.627""","=""1.24e+09""","=""8.06e-03""",B,"=""6.495625""","=""40.875778""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3P""","=""0""",,
C,3,"=""360.673""","=""5.15e+08""","=""6.03e-03""",B,"=""6.502613""","=""40.878392""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""",,
C,3,"=""363.754""","=""1.62e+08""","=""9.64e-03""",B,"=""6.492688""","=""40.577334""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.(2P*).3p""","=""3S""","=""1""",,
C,3,"=""363.785""","=""4.86e+08""","=""9.64e-03""",B,"=""6.495625""","=""40.577334""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3S""","=""1""",,
C,3,"=""363.860""","=""8.10e+08""","=""9.65e-03""",B,"=""6.502613""","=""40.577334""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*).3p""","=""3S""","=""1""",,
C,3,"=""369.398""","=""1.49e+06""","=""5.08e-05""",D,"=""6.495625""","=""40.059463""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3D""","=""2""",,
C,3,"=""369.399""","=""1.10e+06""","=""6.75e-05""",D,"=""6.492688""","=""40.056428""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.(2P*).3p""","=""3D""","=""1""",,
C,3,"=""369.422""","=""1.99e+06""","=""5.70e-05""",D,"=""6.502613""","=""40.064295""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*).3p""","=""3D""","=""3""",,
C,3,"=""369.432""","=""8.28e+05""","=""1.69e-05""",D,"=""6.495625""","=""40.056428""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3D""","=""1""",,
C,3,"=""369.475""","=""4.97e+05""","=""1.02e-05""",D,"=""6.502613""","=""40.059463""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*).3p""","=""3D""","=""2""",,
C,3,"=""369.508""","=""5.52e+04""","=""6.78e-07""",D,"=""6.502613""","=""40.056428""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.(2P*).3p""","=""3D""","=""1""",,
C,2,"=""369.8""","=""2.0e+06""","=""8.e-05""",E,"=""0.0000000000""","=""33.53""","=""2s2.2p""","=""2P*""","=""1/2""","=""2p2.(1D).3s""","=""2D""","=""3/2""",,
C,2,"=""369.9""","=""2.4e+06""","=""7.e-05""",E,"=""0.007859989""","=""33.53""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(1D).3s""","=""2D""","=""5/2""",,
C,2,"=""369.9""","=""4.e+05""","=""8.e-06""",E,"=""0.007859989""","=""33.53""","=""2s2.2p""","=""2P*""","=""3/2""","=""2p2.(1D).3s""","=""2D""","=""3/2""",,
C,3,"=""371.686""","=""2.53e+09""","=""1.57e-01""",B,"=""6.492688""","=""39.849924""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.4d""","=""3D""","=""1""",,
C,3,"=""371.697""","=""3.41e+09""","=""1.18e-01""",B,"=""6.495625""","=""39.851837""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""2""",,
C,3,"=""371.719""","=""1.90e+09""","=""3.94e-02""",B,"=""6.495625""","=""39.849924""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""1""",,
C,3,"=""371.743""","=""4.55e+09""","=""1.32e-01""",B,"=""6.502613""","=""39.854727""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""3""",,
C,3,"=""371.775""","=""1.14e+09""","=""2.36e-02""",B,"=""6.502613""","=""39.851837""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""2""",,
C,3,"=""371.797""","=""1.26e+08""","=""1.57e-03""",C+,"=""6.502613""","=""39.849924""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""1""",,
C,5,"=""372.481""","=""2.38e+08""","=""1.49e-02""",A,"=""(353.5004)""","=""(386.78645)""","=""1s.3s""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",,
C,5,"=""372.979""","=""3.73e+08""","=""1.30e-02""",A,"=""(353.53156)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""1""","=""1s.8d""","=""3D""","=""2""",,
C,5,"=""372.979""","=""2.07e+08""","=""4.32e-03""",A,"=""(353.53156)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""1""","=""1s.8d""","=""3D""","=""1""",,
C,5,"=""372.981""","=""2.76e+08""","=""1.73e-02""",A,"=""(353.53173)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""0""","=""1s.8d""","=""3D""","=""1""",,
C,5,"=""373.034""","=""4.97e+08""","=""1.45e-02""",A,"=""(353.53653)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""3""",,
C,5,"=""373.035""","=""1.24e+08""","=""2.59e-03""",A,"=""(353.53653)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""2""",,
C,5,"=""373.035""","=""1.38e+07""","=""1.73e-04""",A,"=""(353.53653)""","=""(386.7732)""","=""1s.3p""","=""3P*""","=""2""","=""1s.8d""","=""3D""","=""1""",,
C,5,"=""374.202""","=""6.27e+07""","=""1.32e-03""",A,"=""(353.53156)""","=""(386.6645)""","=""1s.3p""","=""3P*""","=""1""","=""1s.8s""","=""3S""","=""1""",,
C,5,"=""374.204""","=""2.09e+07""","=""1.32e-03""",A,"=""(353.53173)""","=""(386.6645)""","=""1s.3p""","=""3P*""","=""0""","=""1s.8s""","=""3S""","=""1""",,
C,5,"=""374.258""","=""1.04e+08""","=""1.31e-03""",A,"=""(353.53653)""","=""(386.6645)""","=""1s.3p""","=""3P*""","=""2""","=""1s.8s""","=""3S""","=""1""",,
C,3,"=""379.065""","=""8.03e+08""","=""1.73e-02""",B,"=""18.086335""","=""50.7942""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.(2P*).5d""","=""1D*""","=""2""",,
C,3,"=""379.253""","=""4.17e+08""","=""1.50e-02""",B,"=""12.690036""","=""45.3817""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.7d""","=""1D""","=""2""",,
C,5,"=""381.802""","=""2.47e+07""","=""1.80e-04""",A,"=""(354.26298)""","=""(386.73645)""","=""1s.3d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""0""",,
C,5,"=""381.802""","=""6.17e+06""","=""1.35e-04""",A,"=""(354.26298)""","=""(386.73645)""","=""1s.3d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""1""",,
C,5,"=""381.798""","=""2.47e+05""","=""9.00e-06""",A,"=""(354.26298)""","=""(386.73671)""","=""1s.3d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""2""",,
C,5,"=""381.803""","=""1.85e+07""","=""2.43e-04""",A,"=""(354.26309)""","=""(386.73645)""","=""1s.3d""","=""3D""","=""2""","=""1s.8p""","=""3P*""","=""1""",,
C,5,"=""381.800""","=""3.70e+06""","=""8.09e-05""",A,"=""(354.26309)""","=""(386.73671)""","=""1s.3d""","=""3D""","=""2""","=""1s.8p""","=""3P*""","=""2""",,
C,5,"=""381.816""","=""2.07e+07""","=""3.23e-04""",A,"=""(354.26450)""","=""(386.73671)""","=""1s.3d""","=""3D""","=""3""","=""1s.8p""","=""3P*""","=""2""",,
C,4,"=""384.031""","=""1.46e+10""","=""6.46e-01""",A,"=""7.99500""","=""40.27996""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3d""","=""2D""","=""3/2""",,
