element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
He,1,"=""74581.7341124""","=""2.8825e+02""","=""2.4038e-04""",AAA,"=""[24.0432156651818]""","=""[24.2094550264796]""","=""1s.5g""","=""3G""","=""4""","=""1s.6f""","=""3F*""","=""4""",,
He,1,"=""74581.7909316""","=""1.0618e+04""","=""6.8868e-03""",AAA,"=""[24.0432165311324]""","=""[24.2094557657828]""","=""1s.5g""","=""1G""","=""4""","=""1s.6f""","=""1F*""","=""3""",,
He,1,"=""74581.8233698""","=""1.0439e+04""","=""6.7708e-03""",AAA,"=""[24.0432156651818]""","=""[24.209454827529]""","=""1s.5g""","=""3G""","=""4""","=""1s.6f""","=""3F*""","=""3""",,
He,1,"=""74581.8864053""","=""1.1423e+04""","=""6.8042e-03""",AAA,"=""[24.0432163209841]""","=""[24.209455342828]""","=""1s.5g""","=""3G""","=""3""","=""1s.6f""","=""3F*""","=""2""",,
He,1,"=""74581.8882211""","=""1.0859e+04""","=""7.4091e-03""",AAA,"=""[24.0432160086825]""","=""[24.2094550264796]""","=""1s.5g""","=""3G""","=""5""","=""1s.6f""","=""3F*""","=""4""",,
He,1,"=""74582.0283331""","=""8.8141e+00""","=""9.4503e-06""",AAA,"=""[24.0432163209841]""","=""[24.2094550264796]""","=""1s.5g""","=""3G""","=""3""","=""1s.6f""","=""3F*""","=""4""",,
He,1,"=""74582.1175912""","=""5.2232e+02""","=""4.3557e-04""",AAA,"=""[24.0432163209841]""","=""[24.209454827529]""","=""1s.5g""","=""3G""","=""3""","=""1s.6f""","=""3F*""","=""3""",,
He,1,"=""74582.1226150""","=""2.670e+02""","=""2.227e-04""",AA,"=""[24.0432165311324]""","=""[24.2094550264796]""","=""1s.5g""","=""1G""","=""4""","=""1s.6f""","=""3F*""","=""4""",,
He,1,"=""74582.2118733""","=""4.618e+02""","=""2.995e-04""",AA,"=""[24.0432165311324]""","=""[24.209454827529]""","=""1s.5g""","=""1G""","=""4""","=""1s.6f""","=""3F*""","=""3""",,
He,1,"=""74591.81100""","=""2.6987e+04""","=""1.3507e-02""",AAA,"=""[24.209249793955]""","=""[24.375466697350]""","=""1s.6d""","=""1D""","=""2""","=""1s.8p""","=""1P*""","=""1""",,
He,1,"=""74646.237757""","=""1.171e+04""","=""6.989e-03""",AA,"=""[24.043154084167]""","=""[24.209249793955]""","=""1s.5f""","=""3F*""","=""3""","=""1s.6d""","=""1D""","=""2""",,
He,1,"=""74646.940775""","=""2.8105e+04""","=""1.6770e-02""",AAA,"=""[24.043155648442]""","=""[24.209249793955]""","=""1s.5f""","=""1F*""","=""3""","=""1s.6d""","=""1D""","=""2""",,
He,1,"=""74685.194051""","=""2.5203e+04""","=""1.5054e-02""",AAA,"=""[24.043154084167]""","=""[24.209163157329]""","=""1s.5f""","=""3F*""","=""3""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""74685.215144""","=""2.2209e+03""","=""1.8572e-03""",AAA,"=""[24.043154084167]""","=""[24.209163110443]""","=""1s.5f""","=""3F*""","=""3""","=""1s.6d""","=""3D""","=""3""",,
He,1,"=""74685.306867""","=""4.0116e+04""","=""2.0128e-02""",AAA,"=""[24.043155012649]""","=""[24.209163835045]""","=""1s.5f""","=""3F*""","=""2""","=""1s.6d""","=""3D""","=""1""",,
He,1,"=""74685.386852""","=""3.6841e+04""","=""2.3962e-02""",AAA,"=""[24.043154465835]""","=""[24.209163110443]""","=""1s.5f""","=""3F*""","=""4""","=""1s.6d""","=""3D""","=""3""",,
He,1,"=""74685.611764""","=""4.4569e+03""","=""3.7270e-03""",AAA,"=""[24.043155012649]""","=""[24.209163157329]""","=""1s.5f""","=""3F*""","=""2""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""74685.632858""","=""9.0965e+01""","=""1.0650e-04""",AAA,"=""[24.043155012649]""","=""[24.209163110443]""","=""1s.5f""","=""3F*""","=""2""","=""1s.6d""","=""3D""","=""3""",,
He,1,"=""74685.897803""","=""1.046e+04""","=""6.246e-03""",AA,"=""[24.043155648442]""","=""[24.209163157329]""","=""1s.5f""","=""1F*""","=""3""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""74685.918897""","=""9.628e+02""","=""8.052e-04""",AA,"=""[24.043155648442]""","=""[24.209163110443]""","=""1s.5f""","=""1F*""","=""3""","=""1s.6d""","=""3D""","=""3""",,
He,1,"=""74849.698098""","=""4.520e+03""","=""3.797e-03""",AA,"=""[24.209163110443]""","=""[24.3748073302369]""","=""1s.6d""","=""3D""","=""3""","=""1s.8f""","=""1F*""","=""3""",,
He,1,"=""74849.719285""","=""3.486e+04""","=""4.099e-02""",AA,"=""[24.209163157329]""","=""[24.3748073302369]""","=""1s.6d""","=""3D""","=""2""","=""1s.8f""","=""1F*""","=""3""",,
He,1,"=""74849.790568""","=""7.6687e+02""","=""4.6008e-04""",AAA,"=""[24.209163110443]""","=""[24.3748071255995]""","=""1s.6d""","=""3D""","=""3""","=""1s.8f""","=""3F*""","=""2""",,
He,1,"=""74849.811754""","=""2.6838e+04""","=""2.2542e-02""",AAA,"=""[24.209163157329]""","=""[24.3748071255995]""","=""1s.6d""","=""3D""","=""2""","=""1s.8f""","=""3F*""","=""2""",,
He,1,"=""74849.850855""","=""1.7255e+05""","=""1.8634e-01""",AAA,"=""[24.209163110443]""","=""[24.3748069921824]""","=""1s.6d""","=""3D""","=""3""","=""1s.8f""","=""3F*""","=""4""",,
He,1,"=""74849.884800""","=""1.4651e+04""","=""1.2306e-02""",AAA,"=""[24.209163110443]""","=""[24.3748069170618]""","=""1s.6d""","=""3D""","=""3""","=""1s.8f""","=""3F*""","=""3""",,
He,1,"=""74849.905987""","=""1.1852e+05""","=""1.3937e-01""",AAA,"=""[24.209163157329]""","=""[24.3748069170618]""","=""1s.6d""","=""3D""","=""2""","=""1s.8f""","=""3F*""","=""3""",,
He,1,"=""74850.117996""","=""1.4494e+05""","=""2.0290e-01""",AAA,"=""[24.209163835045]""","=""[24.3748071255995]""","=""1s.6d""","=""3D""","=""1""","=""1s.8f""","=""3F*""","=""2""",,
He,1,"=""74888.888309""","=""1.3321e+05""","=""1.5680e-01""",AAA,"=""[24.209249793955]""","=""[24.3748073302369]""","=""1s.6d""","=""1D""","=""2""","=""1s.8f""","=""1F*""","=""3""",,
He,1,"=""74888.980876""","=""2.433e+00""","=""2.046e-06""",AA,"=""[24.209249793955]""","=""[24.3748071255995]""","=""1s.6d""","=""1D""","=""2""","=""1s.8f""","=""3F*""","=""2""",,
He,1,"=""74889.075207""","=""3.939e+04""","=""4.636e-02""",AA,"=""[24.209249793955]""","=""[24.3748069170618]""","=""1s.6d""","=""1D""","=""2""","=""1s.8f""","=""3F*""","=""3""",,
He,1,"=""74974.4817861""","=""9.076e+03""","=""9.834e-03""",AA,"=""[24.209454827529]""","=""[24.3748233575671]""","=""1s.6f""","=""3F*""","=""3""","=""1s.8g""","=""1G""","=""4""",,
He,1,"=""74974.5051394""","=""1.3311e+04""","=""1.1217e-02""",AAA,"=""[24.209454827529]""","=""[24.3748233060576]""","=""1s.6f""","=""3F*""","=""3""","=""1s.8g""","=""3G""","=""3""",,
He,1,"=""74974.5719860""","=""6.793e+03""","=""5.725e-03""",AA,"=""[24.2094550264796]""","=""[24.3748233575671]""","=""1s.6f""","=""3F*""","=""4""","=""1s.8g""","=""1G""","=""4""",,
He,1,"=""74974.5776410""","=""2.0700e+05""","=""2.2428e-01""",AAA,"=""[24.209454827529]""","=""[24.3748231461435]""","=""1s.6f""","=""3F*""","=""3""","=""1s.8g""","=""3G""","=""4""",,
He,1,"=""74974.5953393""","=""2.8881e+02""","=""1.8930e-04""",AAA,"=""[24.2094550264796]""","=""[24.3748233060576]""","=""1s.6f""","=""3F*""","=""4""","=""1s.8g""","=""3G""","=""3""",,
He,1,"=""74974.6299003""","=""2.2643e+05""","=""2.3322e-01""",AAA,"=""[24.2094550264796]""","=""[24.3748232298280]""","=""1s.6f""","=""3F*""","=""4""","=""1s.8g""","=""3G""","=""5""",,
He,1,"=""74974.6678412""","=""7.3585e+03""","=""6.2012e-03""",AAA,"=""[24.2094550264796]""","=""[24.3748231461435]""","=""1s.6f""","=""3F*""","=""4""","=""1s.8g""","=""3G""","=""4""",,
He,1,"=""74974.7387657""","=""2.0794e+05""","=""2.4533e-01""",AAA,"=""[24.209455342828]""","=""[24.3748233060576]""","=""1s.6f""","=""3F*""","=""2""","=""1s.8g""","=""3G""","=""3""",,
He,1,"=""74974.9071722""","=""2.1056e+05""","=""2.2814e-01""",AAA,"=""[24.2094557657828]""","=""[24.3748233575671]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8g""","=""1G""","=""4""",,
He,1,"=""74974.9305258""","=""4.884e+03""","=""4.115e-03""",AA,"=""[24.2094557657828]""","=""[24.3748233060576]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8g""","=""3G""","=""3""",,
He,1,"=""74975.0030282""","=""1.207e+04""","=""1.308e-02""",AA,"=""[24.2094557657828]""","=""[24.3748231461435]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8g""","=""3G""","=""4""",,
He,1,"=""74989.55080970""","=""9.028e+00""","=""9.302e-06""",AA,"=""[24.2094918821374]""","=""[24.37482718164840]""","=""1s.6g""","=""3G""","=""4""","=""1s.8h""","=""1H*""","=""5""",,
He,1,"=""74989.56758778""","=""6.5517e+03""","=""5.5235e-03""",AAA,"=""[24.2094918821374]""","=""[24.37482714465648]""","=""1s.6g""","=""3G""","=""4""","=""1s.8h""","=""3H*""","=""4""",,
He,1,"=""74989.61484345""","=""2.5260e+05""","=""2.6028e-01""",AAA,"=""[24.2094918821374]""","=""[24.37482704046834]""","=""1s.6g""","=""3G""","=""4""","=""1s.8h""","=""3H*""","=""5""",,
He,1,"=""74989.64088905""","=""5.002e+03""","=""4.217e-03""",AA,"=""[24.2094920807421]""","=""[24.37482718164840]""","=""1s.6g""","=""3G""","=""5""","=""1s.8h""","=""1H*""","=""5""",,
He,1,"=""74989.65766717""","=""1.2739e+02""","=""8.7871e-05""",AAA,"=""[24.2094920807421]""","=""[24.37482714465648]""","=""1s.6g""","=""3G""","=""5""","=""1s.8h""","=""3H*""","=""4""",,
He,1,"=""74989.68015090""","=""2.5797e+05""","=""2.5703e-01""",AAA,"=""[24.2094920807421]""","=""[24.37482709508499]""","=""1s.6g""","=""3G""","=""5""","=""1s.8h""","=""3H*""","=""6""",,
He,1,"=""74989.70492295""","=""5.3169e+03""","=""4.4825e-03""",AAA,"=""[24.2094920807421]""","=""[24.37482704046834]""","=""1s.6g""","=""3G""","=""5""","=""1s.8h""","=""3H*""","=""5""",,
He,1,"=""74989.73963133""","=""2.4523e+05""","=""2.6581e-01""",AAA,"=""[24.2094922614541]""","=""[24.37482714465648]""","=""1s.6g""","=""3G""","=""3""","=""1s.8h""","=""3H*""","=""4""",,
He,1,"=""74989.77810763""","=""2.5296e+05""","=""2.6065e-01""",AAA,"=""[24.2094923832773]""","=""[24.37482718164840]""","=""1s.6g""","=""1G""","=""4""","=""1s.8h""","=""1H*""","=""5""",,
He,1,"=""74989.79488581""","=""6.060e+03""","=""5.109e-03""",AA,"=""[24.2094923832773]""","=""[24.37482714465648]""","=""1s.6g""","=""1G""","=""4""","=""1s.8h""","=""3H*""","=""4""",,
He,1,"=""74989.84214177""","=""5.258e+01""","=""5.418e-05""",AA,"=""[24.2094923832773]""","=""[24.37482704046834]""","=""1s.6g""","=""1G""","=""4""","=""1s.8h""","=""3H*""","=""5""",,
He,1,"=""74992.94230780""","=""4.699e+00""","=""4.682e-06""",AA,"=""[24.2095005571382]""","=""[24.37482837948752]""","=""1s.6h""","=""3H*""","=""5""","=""1s.8i""","=""1I""","=""6""",,
He,1,"=""74992.95488716""","=""3.6823e+03""","=""3.1047e-03""",AAA,"=""[24.2095005571382]""","=""[24.37482835175535]""","=""1s.6h""","=""3H*""","=""5""","=""1s.8i""","=""3I""","=""5""",,
He,1,"=""74992.98809706""","=""2.1458e+05""","=""2.1381e-01""",AAA,"=""[24.2095005571382]""","=""[24.37482827854156]""","=""1s.6h""","=""3H*""","=""5""","=""1s.8i""","=""3I""","=""6""",,
He,1,"=""74993.00103164""","=""2.946e+03""","=""2.484e-03""",AA,"=""[24.20950068659936]""","=""[24.37482837948752]""","=""1s.6h""","=""3H*""","=""6""","=""1s.8i""","=""1I""","=""6""",,
He,1,"=""74993.01361101""","=""4.9976e+01""","=""3.5654e-05""",AAA,"=""[24.20950068659936]""","=""[24.37482835175535]""","=""1s.6h""","=""3H*""","=""6""","=""1s.8i""","=""3I""","=""5""",,
He,1,"=""74993.02944446""","=""2.1770e+05""","=""2.1179e-01""",AAA,"=""[24.20950068659936]""","=""[24.37482831684934]""","=""1s.6h""","=""3H*""","=""6""","=""1s.8i""","=""3I""","=""7""",,
He,1,"=""74993.04682097""","=""3.1015e+03""","=""2.6150e-03""",AAA,"=""[24.20950068659936]""","=""[24.37482827854156]""","=""1s.6h""","=""3H*""","=""6""","=""1s.8i""","=""3I""","=""6""",,
He,1,"=""74993.06691273""","=""2.1050e+05""","=""2.1692e-01""",AAA,"=""[24.2095008041069]""","=""[24.37482835175535]""","=""1s.6h""","=""3H*""","=""4""","=""1s.8i""","=""3I""","=""5""",,
He,1,"=""74993.09410577""","=""2.1475e+05""","=""2.1398e-01""",AAA,"=""[24.20950089178800]""","=""[24.37482837948752]""","=""1s.6h""","=""1H*""","=""5""","=""1s.8i""","=""1I""","=""6""",,
He,1,"=""74993.10668517""","=""3.464e+03""","=""2.921e-03""",AA,"=""[24.20950089178800]""","=""[24.37482835175535]""","=""1s.6h""","=""1H*""","=""5""","=""1s.8i""","=""3I""","=""5""",,
He,1,"=""74993.13989521""","=""1.897e+01""","=""1.890e-05""",AA,"=""[24.20950089178800]""","=""[24.37482827854156]""","=""1s.6h""","=""1H*""","=""5""","=""1s.8i""","=""3I""","=""6""",,
He,1,"=""74995.27827366""","=""2.2052e+01""","=""1.8594e-05""",AAA,"=""[24.2095005571382]""","=""[24.3748232298280]""","=""1s.6h""","=""3H*""","=""5""","=""1s.8g""","=""3G""","=""5""",,
He,1,"=""74995.31623545""","=""1.2805e+03""","=""8.8339e-04""",AAA,"=""[24.2095005571382]""","=""[24.3748231461435]""","=""1s.6h""","=""3H*""","=""5""","=""1s.8g""","=""3G""","=""4""",,
He,1,"=""74995.33235981""","=""2.511e+01""","=""2.117e-05""",AA,"=""[24.2095008041069]""","=""[24.3748233575671]""","=""1s.6h""","=""3H*""","=""4""","=""1s.8g""","=""1G""","=""4""",,
He,1,"=""74995.33700115""","=""1.2645e+03""","=""9.0218e-04""",AAA,"=""[24.20950068659936]""","=""[24.3748232298280]""","=""1s.6h""","=""3H*""","=""6""","=""1s.8g""","=""3G""","=""5""",,
He,1,"=""74995.35572608""","=""1.3077e+03""","=""8.5761e-04""",AAA,"=""[24.2095008041069]""","=""[24.3748233060576]""","=""1s.6h""","=""3H*""","=""4""","=""1s.8g""","=""3G""","=""3""",,
He,1,"=""74995.37213465""","=""1.2823e+03""","=""8.8464e-04""",AAA,"=""[24.20950089178800]""","=""[24.3748233575671]""","=""1s.6h""","=""1H*""","=""5""","=""1s.8g""","=""1G""","=""4""",,
He,1,"=""74995.42826808""","=""2.7200e+01""","=""2.2935e-05""",AAA,"=""[24.2095008041069]""","=""[24.3748231461435]""","=""1s.6h""","=""3H*""","=""4""","=""1s.8g""","=""3G""","=""4""",,
He,1,"=""74995.43008108""","=""2.075e+01""","=""1.749e-05""",AA,"=""[24.20950089178800]""","=""[24.3748232298280]""","=""1s.6h""","=""1H*""","=""5""","=""1s.8g""","=""3G""","=""5""",,
He,1,"=""74998.5557058""","=""3.752e+02""","=""2.461e-04""",AA,"=""[24.2094918821374]""","=""[24.3748073302369]""","=""1s.6g""","=""3G""","=""4""","=""1s.8f""","=""1F*""","=""3""",,
He,1,"=""74998.7090711""","=""1.3280e+02""","=""1.1199e-04""",AAA,"=""[24.2094918821374]""","=""[24.3748069921824]""","=""1s.6g""","=""3G""","=""4""","=""1s.8f""","=""3F*""","=""4""",,
He,1,"=""74998.7277906""","=""7.750e+01""","=""6.535e-05""",AA,"=""[24.2094922614541]""","=""[24.3748073302369]""","=""1s.6g""","=""3G""","=""3""","=""1s.8f""","=""1F*""","=""3""",,
He,1,"=""74998.7431512""","=""4.7129e+03""","=""3.0911e-03""",AAA,"=""[24.2094918821374]""","=""[24.3748069170618]""","=""1s.6g""","=""3G""","=""4""","=""1s.8f""","=""3F*""","=""3""",,
He,1,"=""74998.7830583""","=""4.8061e+03""","=""3.1522e-03""",AAA,"=""[24.2094923832773]""","=""[24.3748073302369]""","=""1s.6g""","=""1G""","=""4""","=""1s.8f""","=""1F*""","=""3""",,
He,1,"=""74998.7991724""","=""4.9993e+03""","=""3.4492e-03""",AAA,"=""[24.2094920807421]""","=""[24.3748069921824]""","=""1s.6g""","=""3G""","=""5""","=""1s.8f""","=""3F*""","=""4""",,
He,1,"=""74998.8206289""","=""5.2590e+03""","=""3.1677e-03""",AAA,"=""[24.2094922614541]""","=""[24.3748071255995]""","=""1s.6g""","=""3G""","=""3""","=""1s.8f""","=""3F*""","=""2""",,
He,1,"=""74998.8811566""","=""4.0578e+00""","=""4.3995e-06""",AAA,"=""[24.2094922614541]""","=""[24.3748069921824]""","=""1s.6g""","=""3G""","=""3""","=""1s.8f""","=""3F*""","=""4""",,
He,1,"=""74998.9152368""","=""2.5119e+02""","=""2.1182e-04""",AAA,"=""[24.2094922614541]""","=""[24.3748069170618]""","=""1s.6g""","=""3G""","=""3""","=""1s.8f""","=""3F*""","=""3""",,
He,1,"=""74998.9364245""","=""1.228e+02""","=""1.036e-04""",AA,"=""[24.2094923832773]""","=""[24.3748069921824]""","=""1s.6g""","=""1G""","=""4""","=""1s.8f""","=""3F*""","=""4""",,
He,1,"=""74998.9705048""","=""2.948e+02""","=""1.934e-04""",AA,"=""[24.2094923832773]""","=""[24.3748069170618]""","=""1s.6g""","=""1G""","=""4""","=""1s.8f""","=""3F*""","=""3""",,
He,1,"=""75021.5779249""","=""3.614e+03""","=""2.178e-03""",AA,"=""[24.209454827529]""","=""[24.374719544511]""","=""1s.6f""","=""3F*""","=""3""","=""1s.8d""","=""1D""","=""2""",,
He,1,"=""75022.0038457""","=""1.0240e+04""","=""6.1717e-03""",AAA,"=""[24.2094557657828]""","=""[24.374719544511]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8d""","=""1D""","=""2""",,
He,1,"=""75039.124527""","=""9.1781e+03""","=""5.5342e-03""",AAA,"=""[24.209454827529]""","=""[24.374680900214]""","=""1s.6f""","=""3F*""","=""3""","=""1s.8d""","=""3D""","=""2""",,
He,1,"=""75039.133676""","=""8.1017e+02""","=""6.8392e-04""",AAA,"=""[24.209454827529]""","=""[24.374680880069]""","=""1s.6f""","=""3F*""","=""3""","=""1s.8d""","=""3D""","=""3""",,
He,1,"=""75039.224032""","=""1.2814e+04""","=""8.4134e-03""",AAA,"=""[24.2094550264796]""","=""[24.374680880069]""","=""1s.6f""","=""3F*""","=""4""","=""1s.8d""","=""3D""","=""3""",,
He,1,"=""75039.228880""","=""1.3953e+04""","=""7.0673e-03""",AAA,"=""[24.209455342828]""","=""[24.374681185743]""","=""1s.6f""","=""3F*""","=""2""","=""1s.8d""","=""3D""","=""1""",,
He,1,"=""75039.358556""","=""1.5502e+03""","=""1.3086e-03""",AAA,"=""[24.209455342828]""","=""[24.374680900214]""","=""1s.6f""","=""3F*""","=""2""","=""1s.8d""","=""3D""","=""2""",,
He,1,"=""75039.367706""","=""3.1640e+01""","=""3.7394e-05""",AAA,"=""[24.209455342828]""","=""[24.374680880069]""","=""1s.6f""","=""3F*""","=""2""","=""1s.8d""","=""3D""","=""3""",,
He,1,"=""75039.550647""","=""3.225e+03""","=""1.945e-03""",AA,"=""[24.2094557657828]""","=""[24.374680900214]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8d""","=""3D""","=""2""",,
He,1,"=""75039.559796""","=""2.972e+02""","=""2.509e-04""",AA,"=""[24.2094557657828]""","=""[24.374680880069]""","=""1s.6f""","=""1F*""","=""3""","=""1s.8d""","=""3D""","=""3""",,
He,1,"=""75049.93603""","=""1.1287e-01""","=""9.5310e-08""",AAA,"=""[24.04580040653]""","=""[24.21100267716]""","=""1s.5p""","=""1P*""","=""1""","=""1s.6p""","=""1P*""","=""1""",E2,
He,1,"=""75182.14724""","=""4.7278e+03""","=""1.3354e-03""",AAA,"=""[24.2845660369]""","=""[24.44947779185]""","=""1s.7s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""0""",,
He,1,"=""75182.52670""","=""4.7278e+03""","=""4.0064e-03""",AAA,"=""[24.2845660369]""","=""[24.44947695951]""","=""1s.7s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""1""",,
He,1,"=""75182.55757""","=""4.7278e+03""","=""6.6773e-03""",AAA,"=""[24.2845660369]""","=""[24.44947689179]""","=""1s.7s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""2""",,
He,1,"=""75730.86417""","=""1.2094e+05""","=""1.7331e-01""",AAA,"=""[24.21100267716]""","=""[24.374719544511]""","=""1s.6p""","=""1P*""","=""1""","=""1s.8d""","=""1D""","=""2""",,
He,1,"=""75748.74417""","=""9.426e+00""","=""1.351e-05""",AA,"=""[24.21100267716]""","=""[24.374680900214]""","=""1s.6p""","=""1P*""","=""1""","=""1s.8d""","=""3D""","=""2""",,
He,1,"=""75854.79541""","=""4.6603e+05""","=""6.7002e-01""",AAA,"=""[24.04580040653]""","=""[24.209249793955]""","=""1s.5p""","=""1P*""","=""1""","=""1s.6d""","=""1D""","=""2""",,
He,1,"=""75895.02370""","=""4.082e+01""","=""5.875e-05""",AA,"=""[24.04580040653]""","=""[24.209163157329]""","=""1s.5p""","=""1P*""","=""1""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""76531.65280""","=""4.7666e+04""","=""1.3952e-02""",AAA,"=""[24.209163835045]""","=""[24.37116765163]""","=""1s.6d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""0""",,
He,1,"=""76532.10624""","=""3.5747e+04""","=""1.8834e-02""",AAA,"=""[24.209163157329]""","=""[24.37116601407]""","=""1s.6d""","=""3D""","=""2""","=""1s.8p""","=""3P*""","=""1""",,
He,1,"=""76532.14706""","=""4.0040e+04""","=""2.5114e-02""",AAA,"=""[24.209163110443]""","=""[24.37116588077]""","=""1s.6d""","=""3D""","=""3""","=""1s.8p""","=""3P*""","=""2""",,
He,1,"=""76532.16921""","=""7.1493e+03""","=""6.2778e-03""",AAA,"=""[24.209163157329]""","=""[24.37116588077]""","=""1s.6d""","=""3D""","=""2""","=""1s.8p""","=""3P*""","=""2""",,
He,1,"=""76532.42640""","=""1.1917e+04""","=""1.0464e-02""",AAA,"=""[24.209163835045]""","=""[24.37116601407]""","=""1s.6d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""1""",,
He,1,"=""76532.48937""","=""4.7666e+02""","=""6.9760e-04""",AAA,"=""[24.209163835045]""","=""[24.37116588077]""","=""1s.6d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""2""",,
He,1,"=""76573.05633""","=""3.103e+00""","=""1.637e-06""",AA,"=""[24.209249793955]""","=""[24.37116601407]""","=""1s.6d""","=""1D""","=""2""","=""1s.8p""","=""3P*""","=""1""",,
He,1,"=""78393.50437""","=""1.5959e+05""","=""4.9012e-02""",AAA,"=""[24.042663494166]""","=""[24.20081970804]""","=""1s.5d""","=""3D""","=""1""","=""1s.6p""","=""3P*""","=""0""",,
He,1,"=""78394.87265""","=""1.1968e+05""","=""6.6161e-02""",AAA,"=""[24.042662321526]""","=""[24.20081577498]""","=""1s.5d""","=""3D""","=""2""","=""1s.6p""","=""3P*""","=""1""",,
He,1,"=""78394.99213""","=""1.3405e+05""","=""8.8221e-02""",AAA,"=""[24.042662242088]""","=""[24.20081545451]""","=""1s.5d""","=""3D""","=""3""","=""1s.6p""","=""3P*""","=""2""",,
He,1,"=""78395.03151""","=""2.3936e+04""","=""2.2054e-02""",AAA,"=""[24.042662321526]""","=""[24.20081545451]""","=""1s.5d""","=""3D""","=""2""","=""1s.6p""","=""3P*""","=""2""",,
He,1,"=""78395.45392""","=""3.9897e+04""","=""3.6760e-02""",AAA,"=""[24.042663494166]""","=""[24.20081577498]""","=""1s.5d""","=""3D""","=""1""","=""1s.6p""","=""3P*""","=""1""",,
He,1,"=""78395.61278""","=""1.5959e+05""","=""2.4507e-01""",AAA,"=""[24.042663494166]""","=""[24.20081545451]""","=""1s.5d""","=""3D""","=""1""","=""1s.6p""","=""3P*""","=""2""",,
He,1,"=""78464.87211""","=""1.176e+01""","=""6.514e-06""",AA,"=""[24.042803412125]""","=""[24.20081577498]""","=""1s.5d""","=""1D""","=""2""","=""1s.6p""","=""3P*""","=""1""",,
He,1,"=""78465.03125""","=""2.442e+00""","=""2.254e-06""",AA,"=""[24.042803412125]""","=""[24.20081545451]""","=""1s.5d""","=""1D""","=""2""","=""1s.6p""","=""3P*""","=""2""",,
He,1,"=""78825.88303""","=""1.0513e+05""","=""5.8759e-02""",AAA,"=""[24.20081545451]""","=""[24.3581041440]""","=""1s.6p""","=""3P*""","=""2""","=""1s.8s""","=""3S""","=""1""",,
He,1,"=""78826.04364""","=""6.3079e+04""","=""5.8760e-02""",AAA,"=""[24.20081577498]""","=""[24.3581041440]""","=""1s.6p""","=""3P*""","=""1""","=""1s.8s""","=""3S""","=""1""",,
He,1,"=""78828.01477""","=""2.1026e+04""","=""5.8762e-02""",AAA,"=""[24.20081970804]""","=""[24.3581041440]""","=""1s.6p""","=""3P*""","=""0""","=""1s.8s""","=""3S""","=""1""",,
