element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
O,3,"=""2372.940""","=""1.16e+07""","=""9.79e-03""",C+,"=""40.252809""","=""45.477729""","=""2s2.2p.(2P*).3d""","=""3F*""","=""3""","=""2s2.2p.(2P*).4p""","=""3D""","=""3""",,
O,3,"=""2373.556""","=""1.63e+07""","=""1.38e-02""",C+,"=""40.228518""","=""45.452081""","=""2s2.2p.(2P*).3d""","=""3F*""","=""2""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""",,
O,3,"=""2376.139""","=""1.23e+06""","=""1.74e-03""",C,"=""43.409899""","=""48.627784""","=""2s.2p2.(4P).3s""","=""3P""","=""1""","=""2s2.2p.(2P*).5s""","=""3P*""","=""2""",,
O,2,"=""2376.445""","=""1.35e+07""","=""7.62e-03""",D,"=""26.2490334""","=""31.466247""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",,
O,3,"=""2379.617""","=""1.45e+08""","=""7.39e-02""",C+,"=""40.228518""","=""45.438777""","=""2s2.2p.(2P*).3d""","=""3F*""","=""2""","=""2s2.2p.(2P*).4p""","=""3D""","=""1""",,
O,3,"=""2383.018""","=""1.32e+08""","=""8.74e-02""",C+,"=""40.274907""","=""45.477729""","=""2s2.2p.(2P*).3d""","=""3F*""","=""4""","=""2s2.2p.(2P*).4p""","=""3D""","=""3""",,
O,3,"=""2384.645""","=""1.28e+08""","=""7.79e-02""",C+,"=""40.252809""","=""45.452081""","=""2s2.2p.(2P*).3d""","=""3F*""","=""3""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""",,
O,4,"=""2385.19""","=""6.21e+08""","=""7.94e-01""",C+,"=""63.30257""","=""68.50066""","=""2s2.4d""","=""2D""","=""3/2""","=""2s2.5f""","=""2F*""","=""5/2""",,
O,4,"=""2385.44""","=""6.65e+08""","=""7.56e-01""",C+,"=""63.30312""","=""68.50066""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.5f""","=""2F*""","=""7/2""",,
O,4,"=""2385.44""","=""4.43e+07""","=""3.78e-02""",C+,"=""63.30312""","=""68.50066""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.5f""","=""2F*""","=""5/2""",,
O,3,"=""2386.000""","=""3.66e+06""","=""3.12e-03""",C,"=""43.431464""","=""48.627784""","=""2s.2p2.(4P).3s""","=""3P""","=""2""","=""2s2.2p.(2P*).5s""","=""3P*""","=""2""",,
O,3,"=""2387.016""","=""1.62e+06""","=""4.15e-03""",C,"=""43.397506""","=""48.591614""","=""2s.2p2.(4P).3s""","=""3P""","=""0""","=""2s2.2p.(2P*).5s""","=""3P*""","=""1""",,
O,3,"=""2391.161""","=""1.62e+08""","=""1.39e-01""",C,"=""36.074225""","=""41.259330""","=""2s2.2p.(2P*).3p""","=""1P""","=""1""","=""2s2.2p.(2P*).3d""","=""1P*""","=""1""",,
O,3,"=""2392.725""","=""1.21e+06""","=""1.04e-03""",D,"=""43.409899""","=""48.591614""","=""2s.2p2.(4P).3s""","=""3P""","=""1""","=""2s2.2p.(2P*).5s""","=""3P*""","=""1""",,
O,3,"=""2397.719""","=""4.81e+06""","=""1.38e-03""",C,"=""43.409899""","=""48.580823""","=""2s.2p2.(4P).3s""","=""3P""","=""1""","=""2s2.2p.(2P*).5s""","=""3P*""","=""0""",,
O,2,"=""2399.636""","=""1.97e+06""","=""3.40e-03""",D,"=""26.5536859""","=""31.720478""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",,
O,2,"=""2399.928""","=""2.37e+06""","=""3.07e-03""",D,"=""26.5610940""","=""31.727258""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",,
O,3,"=""2402.724""","=""1.99e+06""","=""1.03e-03""",C,"=""43.431464""","=""48.591614""","=""2s.2p2.(4P).3s""","=""3P""","=""2""","=""2s2.2p.(2P*).5s""","=""3P*""","=""1""",,
O,2,"=""2403.081""","=""3.93e+05""","=""3.40e-04""",E,"=""26.5610940""","=""31.720478""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",,
O,2,"=""2407.108""","=""1.85e+07""","=""1.07e-02""",C+,"=""25.661218""","=""30.811970""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""2P*""","=""3/2""",,
O,2,"=""2407.169""","=""2.06e+06""","=""1.79e-03""",C+,"=""25.661347""","=""30.811970""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2P*""","=""3/2""",,
O,2,"=""2408.089""","=""1.67e+06""","=""2.18e-03""",D,"=""26.2254001""","=""31.374055""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",,
O,2,"=""2408.210""","=""2.25e+07""","=""1.96e-02""",D,"=""26.2254001""","=""31.373797""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",,
O,2,"=""2412.330""","=""2.05e+07""","=""8.94e-03""",C+,"=""25.661347""","=""30.800949""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2P*""","=""1/2""",,
O,2,"=""2412.378""","=""1.10e+07""","=""9.60e-03""",D,"=""26.5536859""","=""31.693188""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",,
O,2,"=""2415.860""","=""2.20e+07""","=""9.62e-03""",D,"=""26.5610940""","=""31.693188""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",,
O,1,"=""2418.1478""","=""2.98e+05""","=""8.71e-05""",D,"=""10.9887923""","=""16.1160306""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""0""",,
O,1,"=""2418.4500""","=""7.45e+04""","=""6.53e-05""",D,"=""10.9887923""","=""16.1153897""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""1""",,
O,1,"=""2418.4827""","=""1.24e+05""","=""6.52e-05""",D,"=""10.9888616""","=""16.1153897""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""1""",,
O,1,"=""2418.4919""","=""9.93e+04""","=""2.61e-04""",D,"=""10.9888811""","=""16.1153897""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""1""",,
O,1,"=""2418.9990""","=""7.44e+04""","=""1.09e-04""",D,"=""10.9887923""","=""16.1142263""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""2""",,
O,1,"=""2419.0317""","=""2.23e+05""","=""1.96e-04""",C,"=""10.9888616""","=""16.1142263""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""3P*""","=""2""",,
O,2,"=""2419.194""","=""2.30e+07""","=""2.02e-02""",D,"=""26.2490334""","=""31.374055""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",,
O,2,"=""2419.315""","=""2.47e+06""","=""1.44e-03""",D,"=""26.2490334""","=""31.373797""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",,
O,3,"=""2421.26""","=""3.37e+06""","=""4.15e-03""",C+,"=""49.363059""","=""54.48372""","=""2s.2p2.(4P).3d""","=""5D""","=""2""","=""2s.2p2.(4P).4p""","=""5P*""","=""3""",,
O,3,"=""2421.87""","=""2.36e+07""","=""2.08e-02""",C+,"=""49.364358""","=""54.48372""","=""2s.2p2.(4P).3d""","=""5D""","=""3""","=""2s.2p2.(4P).4p""","=""5P*""","=""3""",,
O,4,"=""2422.05""","=""7.90e+04""","=""6.95e-05""",C+,"=""63.32430""","=""68.44328""","=""2s.2p.(3P*).3d""","=""2F*""","=""5/2""","=""2s2.5d""","=""2D""","=""5/2""",,
O,4,"=""2422.20""","=""1.66e+06""","=""9.73e-04""",B,"=""63.32430""","=""68.44295""","=""2s.2p.(3P*).3d""","=""2F*""","=""5/2""","=""2s2.5d""","=""2D""","=""3/2""",,
O,2,"=""2426.303""","=""1.77e+07""","=""1.56e-02""",C+,"=""25.661218""","=""30.771222""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""5/2""",,
O,2,"=""2426.365""","=""1.27e+06""","=""1.68e-03""",C+,"=""25.661347""","=""30.771222""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""5/2""",,
O,3,"=""2426.64""","=""9.05e+07""","=""6.21e-02""",C+,"=""49.374411""","=""54.48372""","=""2s.2p2.(4P).3d""","=""5D""","=""4""","=""2s.2p2.(4P).4p""","=""5P*""","=""3""",,
O,3,"=""2427.04""","=""4.10e+07""","=""3.62e-02""",C+,"=""49.363059""","=""54.47150""","=""2s.2p2.(4P).3d""","=""5D""","=""2""","=""2s.2p2.(4P).4p""","=""5P*""","=""2""",,
O,3,"=""2427.30""","=""1.05e+07""","=""1.55e-02""",C+,"=""49.363601""","=""54.47150""","=""2s.2p2.(4P).3d""","=""5D""","=""1""","=""2s.2p2.(4P).4p""","=""5P*""","=""2""",,
O,3,"=""2427.66""","=""6.56e+07""","=""4.14e-02""",C+,"=""49.364358""","=""54.47150""","=""2s.2p2.(4P).3d""","=""5D""","=""3""","=""2s.2p2.(4P).4p""","=""5P*""","=""2""",,
O,3,"=""2430.09""","=""4.09e+07""","=""2.17e-02""",C+,"=""49.363059""","=""54.46509""","=""2s.2p2.(4P).3d""","=""5D""","=""2""","=""2s.2p2.(4P).4p""","=""5P*""","=""1""",,
O,3,"=""2430.35""","=""5.25e+07""","=""4.65e-02""",C+,"=""49.363601""","=""54.46509""","=""2s.2p2.(4P).3d""","=""5D""","=""1""","=""2s.2p2.(4P).4p""","=""5P*""","=""1""",,
O,3,"=""2430.43""","=""2.33e+07""","=""6.19e-02""",C+,"=""49.363767""","=""54.46509""","=""2s.2p2.(4P).3d""","=""5D""","=""0""","=""2s.2p2.(4P).4p""","=""5P*""","=""1""",,
O,2,"=""2432.379""","=""8.10e+06""","=""7.18e-03""",D,"=""26.5536859""","=""31.650925""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""1/2""",,
O,1,"=""2432.73""","=""3.71e+05""","=""3.29e-04""",C,"=""10.9887923""","=""16.08529""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).4d""","=""3S*""","=""1""",,
O,1,"=""2432.77""","=""6.19e+05""","=""3.30e-04""",C,"=""10.9888616""","=""16.08529""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""3S*""","=""1""",,
O,1,"=""2432.78""","=""1.23e+05""","=""3.27e-04""",D,"=""10.9888811""","=""16.08529""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).4d""","=""3S*""","=""1""",,
O,2,"=""2434.281""","=""4.21e+07""","=""7.48e-02""",B,"=""23.4191946""","=""28.512453""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""",,
O,1,"=""2434.72""","=""1.28e+05""","=""1.14e-04""",D,"=""10.9887923""","=""16.08112""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""1""",,
O,1,"=""2434.77""","=""1.70e+05""","=""4.53e-04""",C,"=""10.9888811""","=""16.08112""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""1""",,
O,1,"=""2435.05""","=""2.32e+05""","=""3.44e-04""",C,"=""10.9887923""","=""16.08044""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""2""",,
O,1,"=""2435.08""","=""7.70e+04""","=""6.85e-05""",D,"=""10.9888616""","=""16.08044""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""2""",,
O,1,"=""2435.39""","=""3.13e+05""","=""3.90e-04""",C,"=""10.9888616""","=""16.07980""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).4d""","=""3D*""","=""3""",,
O,3,"=""2435.657""","=""1.36e+07""","=""1.21e-02""",C+,"=""40.849049""","=""45.939430""","=""2s2.2p.(2P*).3d""","=""3P*""","=""2""","=""2s2.2p.(2P*).4p""","=""3P""","=""2""",,
O,4,"=""2435.75""","=""1.55e+06""","=""1.03e-03""",B,"=""63.35310""","=""68.44328""","=""2s.2p.(3P*).3d""","=""2F*""","=""7/2""","=""2s2.5d""","=""2D""","=""5/2""",,
O,2,"=""2435.920""","=""4.03e+06""","=""1.79e-03""",D,"=""26.5610940""","=""31.650925""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""1/2""",,
O,2,"=""2436.733""","=""1.88e+06""","=""1.12e-03""",C+,"=""25.661218""","=""30.749350""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""3/2""",,
O,2,"=""2436.795""","=""1.69e+07""","=""1.50e-02""",C+,"=""25.661347""","=""30.749350""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""3/2""",,
O,2,"=""2438.807""","=""2.01e+06""","=""3.58e-03""",D,"=""26.5536859""","=""31.637492""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",,
O,3,"=""2439.553""","=""1.40e+08""","=""7.49e-02""",B,"=""40.262089""","=""45.344339""","=""2s2.2p.(2P*).3d""","=""1D*""","=""2""","=""2s2.2p.(2P*).4p""","=""1P""","=""1""",,
O,3,"=""2441.78""","=""4.84e+07""","=""4.33e-02""",C+,"=""49.406101""","=""54.48372""","=""2s.2p2.(4P).3d""","=""5P""","=""3""","=""2s.2p2.(4P).4p""","=""5P*""","=""3""",,
O,3,"=""2442.091""","=""7.50e+06""","=""4.02e-03""",C+,"=""40.849049""","=""45.926018""","=""2s2.2p.(2P*).3d""","=""3P*""","=""2""","=""2s2.2p.(2P*).4p""","=""3P""","=""1""",,
O,2,"=""2442.366""","=""1.00e+07""","=""8.94e-03""",D,"=""26.5610940""","=""31.637492""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",,
O,3,"=""2442.444""","=""4.50e+06""","=""6.71e-03""",C+,"=""40.863194""","=""45.939430""","=""2s2.2p.(2P*).3d""","=""3P*""","=""1""","=""2s2.2p.(2P*).4p""","=""3P""","=""2""",,
O,2,"=""2444.992""","=""7.56e+06""","=""6.78e-03""",B,"=""23.4415082""","=""28.512453""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""",,
O,3,"=""2445.97""","=""2.41e+07""","=""3.03e-02""",C+,"=""49.414791""","=""54.48372""","=""2s.2p2.(4P).3d""","=""5P""","=""2""","=""2s.2p2.(4P).4p""","=""5P*""","=""3""",,
O,2,"=""2446.270""","=""4.98e+07""","=""6.70e-02""",B,"=""23.4415082""","=""28.509803""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""",,
O,3,"=""2447.67""","=""3.36e+07""","=""2.16e-02""",C+,"=""49.406101""","=""54.47150""","=""2s.2p2.(4P).3d""","=""5P""","=""3""","=""2s.2p2.(4P).4p""","=""5P*""","=""2""",,
O,3,"=""2448.914""","=""4.46e+06""","=""4.01e-03""",C+,"=""40.863194""","=""45.926018""","=""2s2.2p.(2P*).3d""","=""3P*""","=""1""","=""2s2.2p.(2P*).4p""","=""3P""","=""1""",,
O,7,"=""2449.618""","=""2.514e+07""","=""6.785e-02""",AA,"=""(568.899694)""","=""(573.9610626)""","=""1s.2s""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",,
O,3,"=""2451.87""","=""5.97e+06""","=""5.38e-03""",C+,"=""49.414791""","=""54.47150""","=""2s.2p2.(4P).3d""","=""5P""","=""2""","=""2s.2p2.(4P).4p""","=""5P*""","=""2""",,
O,3,"=""2452.593""","=""5.92e+06""","=""1.60e-02""",C+,"=""40.870788""","=""45.926018""","=""2s2.2p.(2P*).3d""","=""3P*""","=""0""","=""2s2.2p.(2P*).4p""","=""3P""","=""1""",,
O,3,"=""2454.19""","=""3.21e+07""","=""4.83e-02""",C+,"=""49.419562""","=""54.47150""","=""2s.2p2.(4P).3d""","=""5P""","=""1""","=""2s.2p2.(4P).4p""","=""5P*""","=""2""",,
O,3,"=""2454.271""","=""1.77e+07""","=""5.33e-03""",C+,"=""40.863194""","=""45.914967""","=""2s2.2p.(2P*).3d""","=""3P*""","=""1""","=""2s2.2p.(2P*).4p""","=""3P""","=""0""",,
O,3,"=""2454.99""","=""5.35e+07""","=""2.90e-02""",C+,"=""49.414791""","=""54.46509""","=""2s.2p2.(4P).3d""","=""5P""","=""2""","=""2s.2p2.(4P).4p""","=""5P*""","=""1""",,
O,3,"=""2455.709""","=""3.43e+08""","=""1.03e-01""",B,"=""33.857770""","=""38.906585""","=""2s2.2p.(2P*).3s""","=""1P*""","=""1""","=""2s2.2p.(2P*).3p""","=""1S""","=""0""",,
O,3,"=""2457.31""","=""1.78e+07""","=""1.61e-02""",C+,"=""49.419562""","=""54.46509""","=""2s.2p2.(4P).3d""","=""5P""","=""1""","=""2s.2p2.(4P).4p""","=""5P*""","=""1""",,
O,4,"=""2467.67""","=""1.09e+07""","=""1.49e-02""",C+,"=""67.8598""","=""72.88411""","=""2s.2p.(1P*).3p""","=""2D""","=""3/2""","=""2s2.7f""","=""2F*""","=""5/2""",,
O,4,"=""2469.44""","=""1.17e+07""","=""1.43e-02""",C+,"=""67.8634""","=""72.88411""","=""2s.2p.(1P*).3p""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""7/2""",,
O,4,"=""2469.44""","=""7.79e+05""","=""7.12e-04""",C+,"=""67.8634""","=""72.88411""","=""2s.2p.(1P*).3p""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""5/2""",,
O,2,"=""2470.966""","=""2.12e-02""","=""9.70e-12""",C+,"=""0.000000""","=""5.017641""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""1/2""",M1,
O,2,"=""2470.966""","=""3.72e-07""","=""1.70e-16""",D,"=""0.000000""","=""5.017641""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""1/2""",E2,
O,2,"=""2471.088""","=""5.22e-02""","=""4.78e-11""",C+,"=""0.000000""","=""5.017394""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""3/2""",M1,
O,2,"=""2471.088""","=""2.43e-07""","=""2.22e-16""",C+,"=""0.000000""","=""5.017394""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""3/2""",E2,
O,4,"=""2483.98""","=""4.43e+07""","=""8.20e-02""",B,"=""71.3160""","=""76.307""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""","=""2p2.(3P).3p""","=""2D*""","=""3/2""",,
O,4,"=""2484.87""","=""3.86e+07""","=""1.79e-02""",B,"=""63.75520""","=""68.7448""","=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""","=""2s.2p.(1P*).3p""","=""2S""","=""1/2""",,
O,4,"=""2494.14""","=""1.18e+08""","=""2.20e-01""",B,"=""54.41034""","=""59.38135""","=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""4P""","=""3/2""",,
O,4,"=""2494.22""","=""1.91e+07""","=""1.78e-02""",B,"=""63.77391""","=""68.7448""","=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""","=""2s.2p.(1P*).3p""","=""2S""","=""1/2""",,
O,4,"=""2494.51""","=""8.48e+07""","=""1.19e-01""",B,"=""54.42707""","=""59.39736""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""4P""","=""5/2""",,
O,4,"=""2494.70""","=""8.75e+06""","=""8.16e-03""",B,"=""71.3374""","=""76.307""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""","=""2p2.(3P).3p""","=""2D*""","=""3/2""",,
O,4,"=""2494.74""","=""6.09e+07""","=""5.68e-02""",B,"=""56.14086""","=""61.11068""","=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",,
O,4,"=""2496.50""","=""5.24e+07""","=""7.34e-02""",B,"=""71.3374""","=""76.3037""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""","=""2p2.(3P).3p""","=""2D*""","=""5/2""",,
O,3,"=""2496.784""","=""4.74e-03""","=""4.43e-12""",C,"=""2.513565""","=""7.479321""","=""2s2.2p2""","=""1D""","=""2""","=""2s.2p3""","=""5S*""","=""2""",,
O,4,"=""2498.25""","=""5.33e+07""","=""9.97e-02""",B,"=""71.5207""","=""76.4835""","=""2p2.(3P).3s""","=""4P""","=""1/2""","=""2p2.(3P).3p""","=""4S*""","=""3/2""",,
O,4,"=""2500.03""","=""4.68e+07""","=""4.39e-02""",B,"=""54.41034""","=""59.36966""","=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""4P""","=""1/2""",,
O,4,"=""2502.57""","=""3.73e+07""","=""3.50e-02""",B,"=""54.42707""","=""59.38135""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""4P""","=""3/2""",,
O,4,"=""2507.27""","=""1.05e+08""","=""9.90e-02""",B,"=""71.5385""","=""76.4835""","=""2p2.(3P).3s""","=""4P""","=""3/2""","=""2p2.(3P).3p""","=""4S*""","=""3/2""",,
O,4,"=""2508.48""","=""2.32e+08""","=""1.09e-01""",B,"=""54.42707""","=""59.36966""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""4P""","=""1/2""",,
O,4,"=""2509.97""","=""1.94e+08""","=""1.83e-01""",B,"=""54.45769""","=""59.39736""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""","=""2s.2p.(3P*).3p""","=""4P""","=""5/2""",,
O,4,"=""2511.34""","=""1.19e+08""","=""5.63e-02""",B,"=""56.17371""","=""61.11068""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",,
O,4,"=""2518.13""","=""1.24e+08""","=""7.86e-02""",B,"=""54.45769""","=""59.38135""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""","=""2s.2p.(3P*).3p""","=""4P""","=""3/2""",,
O,2,"=""2518.722""","=""7.72e+06""","=""1.10e-02""",D,"=""26.2254001""","=""31.147904""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2F""","=""5/2""",,
O,4,"=""2520.67""","=""1.56e+08""","=""9.91e-02""",B,"=""71.5648""","=""76.4835""","=""2p2.(3P).3s""","=""4P""","=""5/2""","=""2p2.(3P).3p""","=""4S*""","=""3/2""",,
O,2,"=""2523.820""","=""2.41e+06""","=""4.60e-03""",D,"=""26.5536859""","=""31.466247""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",,
O,2,"=""2523.973""","=""9.63e+06""","=""9.20e-03""",D,"=""26.5536859""","=""31.465948""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",,
O,2,"=""2527.631""","=""1.20e+07""","=""1.15e-02""",D,"=""26.5610940""","=""31.466247""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",,
O,2,"=""2527.785""","=""4.79e+06""","=""2.29e-03""",D,"=""26.5610940""","=""31.465948""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",,
O,3,"=""2530.088""","=""3.01e+06""","=""4.04e-03""",C+,"=""40.577338""","=""45.477729""","=""2s2.2p.(2P*).3d""","=""3D*""","=""2""","=""2s2.2p.(2P*).4p""","=""3D""","=""3""",,
O,2,"=""2530.873""","=""5.44e+05""","=""5.22e-04""",D,"=""26.2490334""","=""31.147904""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2F""","=""5/2""",,
O,2,"=""2531.040""","=""8.16e+06""","=""1.04e-02""",D,"=""26.2490334""","=""31.147582""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3d""","=""2F""","=""7/2""",,
O,3,"=""2534.825""","=""2.39e+07""","=""2.30e-02""",C+,"=""40.586496""","=""45.477729""","=""2s2.2p.(2P*).3d""","=""3D*""","=""3""","=""2s2.2p.(2P*).4p""","=""3D""","=""3""",,
O,4,"=""2539.81""","=""1.77e+08""","=""1.71e-01""",B,"=""61.99147""","=""66.8731""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s2.5s""","=""2S""","=""1/2""",,
O,3,"=""2540.230""","=""4.01e+06""","=""6.47e-03""",C+,"=""40.571256""","=""45.452081""","=""2s2.2p.(2P*).3d""","=""3D*""","=""1""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""",,
O,4,"=""2542.58""","=""3.53e+08""","=""1.71e-01""",B,"=""61.99679""","=""66.8731""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.5s""","=""2S""","=""1/2""",,
O,3,"=""2543.399""","=""1.85e+07""","=""1.79e-02""",C+,"=""40.577338""","=""45.452081""","=""2s2.2p.(2P*).3d""","=""3D*""","=""2""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""",,
O,3,"=""2547.174""","=""1.99e+07""","=""1.94e-02""",C+,"=""40.571256""","=""45.438777""","=""2s2.2p.(2P*).3d""","=""3D*""","=""1""","=""2s2.2p.(2P*).4p""","=""3D""","=""1""",,
O,3,"=""2548.187""","=""4.13e+06""","=""2.87e-03""",C+,"=""40.586496""","=""45.452081""","=""2s2.2p.(2P*).3d""","=""3D*""","=""3""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""",,
